,field_x,age,type,harvest_year,harvest_month,production,BDRICM_BDRICM_M,BDRLOG_BDRLOG_M,BDTICM_BDTICM_M,BLDFIE_sl1,BLDFIE_sl2,BLDFIE_sl3,BLDFIE_sl4,BLDFIE_sl5,BLDFIE_sl6,BLDFIE_sl7,CECSOL_sl1,CECSOL_sl2,CECSOL_sl3,CECSOL_sl4,CECSOL_sl5,CECSOL_sl6,CECSOL_sl7,CLYPPT_sl1,CLYPPT_sl2,CLYPPT_sl3,CLYPPT_sl4,CLYPPT_sl5,CLYPPT_sl6,CLYPPT_sl7,CRFVOL_sl1,CRFVOL_sl2,CRFVOL_sl3,CRFVOL_sl4,CRFVOL_sl5,CRFVOL_sl6,CRFVOL_sl7,OCSTHA_sd1,OCSTHA_sd2,OCSTHA_sd3,OCSTHA_sd4,OCSTHA_sd5,OCSTHA_sd6,ORCDRC_sl1,ORCDRC_sl2,ORCDRC_sl3,ORCDRC_sl4,ORCDRC_sl5,ORCDRC_sl6,ORCDRC_sl7,PHIHOX_sl1,PHIHOX_sl2,PHIHOX_sl3,PHIHOX_sl4,PHIHOX_sl5,PHIHOX_sl6,PHIHOX_sl7,PHIKCL_sl1,PHIKCL_sl2,PHIKCL_sl3,PHIKCL_sl4,PHIKCL_sl5,PHIKCL_sl6,PHIKCL_sl7,SLTPPT_sl1,SLTPPT_sl2,SLTPPT_sl3,SLTPPT_sl4,SLTPPT_sl5,SLTPPT_sl6,SLTPPT_sl7,SNDPPT_sl1,SNDPPT_sl2,SNDPPT_sl3,SNDPPT_sl4,SNDPPT_sl5,SNDPPT_sl6,SNDPPT_sl7,keys,month,year,temperature,dewpoint,windspeed,Soilwater_L1,Soilwater_L2,Soilwater_L3,Soilwater_L4,Precipitation,field_y
666,1,23,5,2008,8,0.18083090379008745,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120088,8,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,172.65,1
667,1,17,2,2008,8,0.21225364181662384,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120088,8,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,172.65,1
668,1,7,3,2008,8,0.1518650088809947,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120088,8,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508,1
669,1,8,5,2008,8,0.1852102322846222,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120088,8,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508,1
670,1,23,5,2008,9,0.6390670553935861,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120089,9,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508,1
671,1,17,2,2008,9,0.18209083119108824,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120089,9,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508,1
672,1,7,3,2008,9,0.14795737122557726,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120089,9,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52,1
673,1,8,5,2008,9,0.21417230226404,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120089,9,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52,1
674,1,23,5,2008,10,0.36330174927113706,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200810,10,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52,1
675,1,17,2,2008,10,0.2100257069408741,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200810,10,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52,1
676,1,7,3,2008,10,0.10088809946714034,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200810,10,2008,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09,1
677,1,8,5,2008,10,0.22672743310790944,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200810,10,2008,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09,1
678,1,23,5,2008,11,0.2190962099125364,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200811,11,2008,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09,1
679,1,17,2,2008,11,0.1017137960582691,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200811,11,2008,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09,1
680,1,7,3,2008,11,0.13090586145648314,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200811,11,2008,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57,1
681,1,8,5,2008,11,0.1333431343722435,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200811,11,2008,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57,1
682,1,23,5,2008,12,0.4632288629737609,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200812,12,2008,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57,1
683,1,17,2,2008,12,0.3090831191088261,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200812,12,2008,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57,1
684,1,7,3,2008,12,0.1189165186500888,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200812,12,2008,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9,1
685,1,8,5,2008,12,0.07415466039400177,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200812,12,2008,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9,1
686,1,24,5,2009,1,0.10302478134110787,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120091,1,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9,1
687,1,18,2,2009,1,0.3950299914310197,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120091,1,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9,1
688,1,8,3,2009,1,0.1565719360568384,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120091,1,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59,1
689,1,9,5,2009,1,0.09211996471625992,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120091,1,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59,1
690,1,24,5,2009,2,0.04533527696793002,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120092,2,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59,1
691,1,18,2,2009,2,0.2817480719794346,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120092,2,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59,1
692,1,8,3,2009,2,0.23419182948490236,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120092,2,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7,1
693,1,9,5,2009,2,0.028756248162305206,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120092,2,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7,1
694,1,24,5,2009,3,0.031486880466472314,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120093,3,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7,1
695,1,18,2,2009,3,0.34798628963153383,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120093,3,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7,1
696,1,8,3,2009,3,0.1752220248667851,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120093,3,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74,1
697,1,9,5,2009,3,0.1273154954425169,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120093,3,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74,1
698,1,24,5,2009,4,0.004810495626822157,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120094,4,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74,1
699,1,18,2,2009,4,0.2803770351328192,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120094,4,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74,1
700,1,8,3,2009,4,0.08543516873889875,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120094,4,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615,1
701,1,9,5,2009,4,0.08785651279035578,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120094,4,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615,1
702,1,24,5,2009,5,0.05400874635568514,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120095,5,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615,1
703,1,18,2,2009,5,0.26058269065981154,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120095,5,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615,1
704,1,8,3,2009,5,0.06012433392539965,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120095,5,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841,1
705,1,9,5,2009,5,0.11473096148191707,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120095,5,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841,1
706,1,24,5,2009,6,0.061661807580174935,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120096,6,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841,1
707,1,18,2,2009,6,0.1827763496143959,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120096,6,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841,1
708,1,8,3,2009,6,0.06101243339253998,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120096,6,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107,1
709,1,9,5,2009,6,0.16523333571802412,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120096,6,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107,1
710,1,24,5,2009,7,0.12656705539358598,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120097,7,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107,1
711,1,18,2,2009,7,0.2410454155955441,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120097,7,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107,1
712,1,8,3,2009,7,0.08987566607460035,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120097,7,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557,1
713,1,9,5,2009,7,0.15655687836312848,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120097,7,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557,1
714,1,24,5,2009,8,0.20841836734693886,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120098,8,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557,1
715,1,18,2,2009,8,0.14318766066838048,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120098,8,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557,1
716,1,8,3,2009,8,0.11403197158081707,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120098,8,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996,1
717,1,9,5,2009,8,0.13772160501793593,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120098,8,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996,1
718,1,24,5,2009,9,0.5138848396501458,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120099,9,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996,1
719,1,18,2,2009,9,0.2415595544130249,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120099,9,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996,1
720,1,8,3,2009,9,0.15381882770870342,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120099,9,2009,27.484,24.691999999999997,2.5474,0.3424,0.34057,0.3348,0.30501999999999996,349.49,1
721,1,9,5,2009,9,0.18297559541311384,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,120099,9,2009,27.484,24.691999999999997,2.5474,0.3424,0.34057,0.3348,0.30501999999999996,349.49,1
722,1,24,5,2009,10,0.3558673469387755,200,6,7457,1297,1277,1345,1409,1480,1506,1518,16,15,11,9,9,8,8,31,30,32,37,38,39,39,1,1,1,2,1,2,3,14,27,33,45,45,104,17,21,18,15,10,9,9,46,46,46,47,48,48,50,46,42,42,43,43,43,45,23,23,22,21,21,21,21,46,47,46,42,40,40,40,1200910,10,2009,27.484,24.691999999999997,2.5474,0.3424,0.34057,0.3348,0.30501999999999996,349.49,1
